"","AREA","AREA_TITLE","AREA_TYPE","PRIM_STATE","NAICS","NAICS_TITLE","I_GROUP","OWN_CODE","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","EMP_PRSE","JOBS_1000","LOC_QUOTIENT","PCT_TOTAL","PCT_RPT","H_MEAN","A_MEAN","MEAN_PRSE","H_PCT10","H_PCT25","H_MEDIAN","H_PCT75","H_PCT90","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90","ANNUAL","HOURLY"
"109","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2000","Financial Specialists","minor",2900840,0.5,NA,NA,NA,NA,"41.99","87350","0.3","21.02","28.44","37.159999999999997","48.76","67.650000000000006","43720","59150","77300","101430","140710",NA,NA
"110","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2010","Accountants and Auditors","broad",1318550,0.6,NA,NA,NA,NA,"40.369999999999997","83980","0.4","23.06","29.21","37.14","47.98","62.01","47970","60760","77250","99800","128970",NA,NA
"111","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2011","Accountants and Auditors","detailed",1318550,0.6,NA,NA,NA,NA,"40.369999999999997","83980","0.4","23.06","29.21","37.14","47.98","62.01","47970","60760","77250","99800","128970",NA,NA
"112","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2020","Property Appraisers and Assessors","broad",58340,2.2,NA,NA,NA,NA,"33.68","70050","1.4","17.079999999999998","22.62","29.49","38.97","58.07","35520","47040","61340","81050","120790",NA,NA
"113","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2020","Property Appraisers and Assessors","detailed",58340,2.2,NA,NA,NA,NA,"33.68","70050","1.4","17.079999999999998","22.62","29.49","38.97","58.07","35520","47040","61340","81050","120790",NA,NA
"114","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2030","Budget Analysts","broad",47440,1.2,NA,NA,NA,NA,"40.5","84240","0.4","23.72","30.17","38.43","48.91","59.83","49330","62750","79940","101730","124440",NA,NA
"115","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2031","Budget Analysts","detailed",47440,1.2,NA,NA,NA,NA,"40.5","84240","0.4","23.72","30.17","38.43","48.91","59.83","49330","62750","79940","101730","124440",NA,NA
"116","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2040","Credit Analysts","broad",68770,1.5,NA,NA,NA,NA,"42.32","88030","0.8","22.9","29.08","37.229999999999997","48.68","73.83","47630","60490","77440","101250","153560",NA,NA
"117","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2041","Credit Analysts","detailed",68770,1.5,NA,NA,NA,NA,"42.32","88030","0.8","22.9","29.08","37.229999999999997","48.68","73.83","47630","60490","77440","101250","153560",NA,NA
"118","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2050","Financial Analysts and Advisors","broad",716930,0.8,NA,NA,NA,NA,"51.13","106340","0.5","23.43","29.99","39.29","61.35","94.33","48730","62380","81730","127610","196200",NA,NA
"119","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2051","Financial and Investment Analysts","detailed",291880,1.5,NA,NA,NA,NA,"49.53","103020","0.9","27.84","31.75","44.03","59.91","80.08","57900","66030","91580","124610","166560",NA,NA
"120","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2052","Personal Financial Advisors","detailed",263030,1.6,NA,NA,NA,NA,"57.67","119960","1","22.87","29.42","45.27","76.39","#","47570","61200","94170","158890","#",NA,NA
"121","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2053","Insurance Underwriters","detailed",107690,2.8,NA,NA,NA,NA,"38.43","79940","0.9","22.76","28.29","36.729999999999997","47.25","60.76","47330","58840","76390","98270","126380",NA,NA
"122","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2054","Financial Risk Specialists","detailed",54320,2.1,NA,NA,NA,NA,"53.18","110610","0.9","28.54","37.17","48.08","63.42","82.21","59370","77310","100000","131910","171000",NA,NA
"123","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2060","Financial Examiners","broad",60750,1.4,NA,NA,NA,NA,"46.24","96180","0.6","23.47","29.96","39.14","58.67","77.33","48830","62320","81410","122030","160850",NA,NA
"124","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2061","Financial Examiners","detailed",60750,1.4,NA,NA,NA,NA,"46.24","96180","0.6","23.47","29.96","39.14","58.67","77.33","48830","62320","81410","122030","160850",NA,NA
"125","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2070","Credit Counselors and Loan Officers","broad",371400,1.1,NA,NA,NA,NA,"37.520000000000003","78040","0.8","16","22.62","29.82","46.67","63.42","33290","47040","62030","97070","131920",NA,NA
"126","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2071","Credit Counselors","detailed",31230,3.6,NA,NA,NA,NA,"24.25","50430","1","16.940000000000001","18.22","22.87","28.55","36.17","35240","37900","47580","59390","75230",NA,NA
"127","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2072","Loan Officers","detailed",340170,1.1,NA,NA,NA,NA,"38.74","80570","0.8","15.64","22.83","30.47","47.18","66.5","32520","47490","63380","98130","138310",NA,NA
"128","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2080","Tax Examiners, Collectors and Preparers, and Revenue Agents","broad",135460,1.8,NA,NA,NA,NA,"26.8","55750","0.8","13.83","17.27","23.51","33.5","46.55","28770","35920","48900","69680","96820",NA,NA
"129","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2081","Tax Examiners and Collectors, and Revenue Agents","detailed",52270,0.8,NA,NA,NA,NA,"30.38","63200","0.3","16.95","20.96","27.3","38.74","49.44","35260","43590","56780","80580","102840",NA,NA
"130","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2082","Tax Preparers","detailed",83190,2.8,NA,NA,NA,NA,"24.56","51080","1.4","11.51","14.59","22.26","29.86","41.09","23930","30340","46290","62100","85470",NA,NA
"131","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2090","Miscellaneous Financial Specialists","broad",123200,1.8,NA,NA,NA,NA,"38.64","80370","1.5","18.38","24.1","35.21","47.44","62.02","38220","50120","73240","98680","129010",NA,NA
"132","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","13-2099","Financial Specialists, All Other","detailed",123200,1.8,NA,NA,NA,NA,"38.64","80370","1.5","18.38","24.1","35.21","47.44","62.02","38220","50120","73240","98680","129010",NA,NA
"133","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-0000","Computer and Mathematical Occupations","major",4654750,0.4,NA,NA,NA,NA,"48.01","99860","0.3","22.8","30.09","46.9","61.55","78.67","47430","62590","97540","128030","163640",NA,NA
"134","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1200","Computer Occupations","minor",4389910,0.4,NA,NA,NA,NA,"47.89","99620","0.3","22.77","30.03","46.84","61.55","78.63","47360","62460","97430","128020","163550",NA,NA
"135","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1210","Computer and Information Analysts","broad",662370,0.9,NA,NA,NA,NA,"50.4","104840","0.4","29.28","37.380000000000003","47.92","61.41","78.260000000000005","60900","77750","99680","127740","162770",NA,NA
"136","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1211","Computer Systems Analysts","detailed",505150,1,NA,NA,NA,NA,"49.14","102210","0.5","29.17","37.32","47.73","60.95","75.97","60680","77620","99270","126780","158010",NA,NA
"137","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1212","Information Security Analysts","detailed",157220,2,NA,NA,NA,NA,"54.46","113270","0.6","29.58","38.18","49.33","63.14","79.77","61520","79400","102600","131340","165920",NA,NA
"138","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1220","Computer and Information Research Scientists","broad",30840,3.8,NA,NA,NA,NA,"68.58","142650","1.7","35.68","47.66","63.22","78.98","#","74210","99140","131490","164280","#",NA,NA
"139","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1221","Computer and Information Research Scientists","detailed",30840,3.8,NA,NA,NA,NA,"68.58","142650","1.7","35.68","47.66","63.22","78.98","#","74210","99140","131490","164280","#",NA,NA
"140","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1230","Computer Support Specialists","broad",830510,0.8,NA,NA,NA,NA,"29.11","60550","0.4","17.399999999999999","21.64","27.84","36.58","46.94","36180","45020","57910","76080","97630",NA,NA
"141","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1231","Computer Network Support Specialists","detailed",176200,1.8,NA,NA,NA,NA,"34.299999999999997","71350","0.7","18.54","23.51","30.17","38.57","49.24","38560","48900","62760","80220","102410",NA,NA
"142","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1232","Computer User Support Specialists","detailed",654310,0.8,NA,NA,NA,NA,"27.72","57650","0.4","16.45","18.93","23.93","32.76","43.78","34220","39380","49770","68130","91060",NA,NA
"143","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1240","Database and Network Administrators and Architects","broad",621900,1.1,NA,NA,NA,NA,"49.25","102440","0.8","27.57","36.17","47.44","61.39","78.33","57350","75230","98680","127690","162930",NA,NA
"144","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1241","Computer Network Architects","detailed",168830,1.4,NA,NA,NA,NA,"58.01","120650","0.7","30.41","40.32","57.94","73.06","81.2","63240","83870","120520","151960","168890",NA,NA
"145","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1242","Database Administrators","detailed",85870,1.5,NA,NA,NA,NA,"46.42","96550","0.9","23.5","30.36","46.5","59.88","72.790000000000006","48880","63160","96710","124550","151400",NA,NA
"146","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1243","Database Architects","detailed",50440,5.5,NA,NA,NA,NA,"58.58","121840","2.5","30.41","38.99","59.34","75.069999999999993","81.489999999999995","63260","81110","123430","156140","169500",NA,NA
"147","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1244","Network and Computer Systems Administrators","detailed",316760,1.1,NA,NA,NA,NA,"43.87","91250","0.8","23.83","30.27","38.75","49.38","62.9","49560","62970","80600","102720","130830",NA,NA
"148","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1250","Software and Web Developers, Programmers, and Testers","broad",1874100,0.6,NA,NA,NA,NA,"54.68","113720","0.4","29.24","38.130000000000003","49.49","63.5","80.680000000000007","60820","79320","102930","132070","167810",NA,NA
"149","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1251","Computer Programmers","detailed",152610,2,NA,NA,NA,NA,"46.46","96650","1.1000000000000001","22.86","30.21","44.71","58.94","74.64","47560","62840","93000","122600","155240",NA,NA
"150","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1252","Software Developers","detailed",1364180,0.7,NA,NA,NA,NA,"58.17","120990","0.4","30.99","43.69","58.05","73.06","81.040000000000006","64470","90870","120730","151960","168570",NA,NA
"151","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1253","Software Quality Assurance Analysts and Testers","detailed",190120,1.7,NA,NA,NA,NA,"46.97","97710","0.7","23.54","34.57","47.22","59.88","73.680000000000007","48960","71910","98220","124550","153250",NA,NA
"152","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1254","Web Developers","detailed",84820,2.7,NA,NA,NA,NA,"39.090000000000003","81320","1.1000000000000001","18.399999999999999","24.57","37.03","48.4","62.39","38280","51100","77030","100670","129760",NA,NA
"153","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1255","Web and Digital Interface Designers","detailed",82380,2.8,NA,NA,NA,NA,"45.9","95460","2.2999999999999998","18.53","27.51","38.409999999999997","60.63","80.87","38550","57220","79890","126110","168200",NA,NA
"154","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1290","Miscellaneous Computer Occupations","broad",370190,1.2,NA,NA,NA,NA,"47.2","98180","0.7","21.94","29.77","45.8","61.23","78.08","45630","61920","95270","127360","162410",NA,NA
"155","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-1299","Computer Occupations, All Other","detailed",370190,1.2,NA,NA,NA,NA,"47.2","98180","0.7","21.94","29.77","45.8","61.23","78.08","45630","61920","95270","127360","162410",NA,NA
"156","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-2000","Mathematical Science Occupations","minor",264840,1.8,NA,NA,NA,NA,"49.9","103800","0.9","23.79","34.479999999999997","47.44","61.67","79.569999999999993","49490","71720","98680","128270","165500",NA,NA
"157","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-2010","Actuaries","broad",23040,4.1,NA,NA,NA,NA,"60.24","125300","2.4","30.41","38.61","50.91","73.709999999999994","99.43","63260","80320","105900","153310","206820",NA,NA
"158","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-2011","Actuaries","detailed",23040,4.1,NA,NA,NA,NA,"60.24","125300","2.4","30.41","38.61","50.91","73.709999999999994","99.43","63260","80320","105900","153310","206820",NA,NA
"159","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-2020","Mathematicians","broad",1770,2.8,NA,NA,NA,NA,"54.05","112430","1.1000000000000001","29.69","37.909999999999997","51.97","64.8","81.489999999999995","61760","78850","108100","134780","169500",NA,NA
"160","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-2021","Mathematicians","detailed",1770,2.8,NA,NA,NA,NA,"54.05","112430","1.1000000000000001","29.69","37.909999999999997","51.97","64.8","81.489999999999995","61760","78850","108100","134780","169500",NA,NA
"161","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-2030","Operations Research Analysts","broad",98700,3.2,NA,NA,NA,NA,"46.07","95830","2.1","23.41","29.78","39.590000000000003","57.33","77.33","48690","61940","82360","119240","160850",NA,NA
"162","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-2031","Operations Research Analysts","detailed",98700,3.2,NA,NA,NA,NA,"46.07","95830","2.1","23.41","29.78","39.590000000000003","57.33","77.33","48690","61940","82360","119240","160850",NA,NA
"163","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-2040","Statisticians","broad",31370,3,NA,NA,NA,NA,"47.81","99450","1.1000000000000001","23.72","33.71","45.95","60.48","75.62","49350","70120","95570","125800","157300",NA,NA
"164","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-2041","Statisticians","detailed",31370,3,NA,NA,NA,NA,"47.81","99450","1.1000000000000001","23.72","33.71","45.95","60.48","75.62","49350","70120","95570","125800","157300",NA,NA
"165","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-2050","Data Scientists","broad",105980,2.4,NA,NA,NA,NA,"52.24","108660","1.1000000000000001","28.57","37.32","48.52","62.87","80.31","59430","77620","100910","130770","167040",NA,NA
"166","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-2051","Data Scientists","detailed",105980,2.4,NA,NA,NA,NA,"52.24","108660","1.1000000000000001","28.57","37.32","48.52","62.87","80.31","59430","77620","100910","130770","167040",NA,NA
"167","99","U.S.","1","US","000000","Cross-industry","cross-industry","1235","15-2090","Miscellaneous Mathematical Science Occupations","broad",3970,6.1,NA,NA,NA,NA,"37.479999999999997","77960","2.2999999999999998","17.05","22.76","30.03","46.67","69.290000000000006","35460","47330","62460","97080","144120",NA,NA
